5.58	-0.646651	0.766007	0.00422204	
5.59	-0.638991	0.772397	0.00413683	
5.6	-0.631267	0.778709	0.00405302	
5.61	-0.62348	0.784944	0.00397056	
5.62	-0.61563	0.7911	0.00388941	
5.63	-0.607719	0.797177	0.00380952	
5.64	-0.599747	0.803175	0.00373084	
5.65	-0.591716	0.809092	0.00365333	
5.66	-0.583625	0.814928	0.00357695	
5.67	-0.575475	0.820683	0.00350166	
5.68	-0.567269	0.826355	0.00342742	
5.69	-0.559005	0.831945	0.0033542	
5.7	-0.550686	0.837452	0.00328196	
5.71	-0.542311	0.842875	0.00321067	
5.72	-0.533882	0.848214	0.00314029	
5.73	-0.5254	0.853468	0.00307079	
5.74	-0.516865	0.858637	0.00300215	
5.75	-0.508279	0.863719	0.00293433	
5.76	-0.499642	0.868716	0.0028673	
5.77	-0.490955	0.873625	0.00280105	
5.78	-0.482218	0.878447	0.00273554	
5.79	-0.473434	0.883182	0.00267074	
5.8	-0.464602	0.887828	0.00260664	
5.81	-0.455724	0.892385	0.00254321	
5.82	-0.4468	0.896853	0.00248042	
5.83	-0.437832	0.901231	0.00241826	
5.84	-0.428819	0.905519	0.0023567	
5.85	-0.419764	0.909717	0.00229572	
5.86	-0.410667	0.913824	0.00223531	
5.87	-0.401529	0.917839	0.00217543	
5.88	-0.39235	0.921762	0.00211608	
5.89	-0.383133	0.925594	0.00205723	
5.9	-0.373877	0.929332	0.00199887	
5.91	-0.364583	0.932978	0.00194098	
5.92	-0.355254	0.936531	0.00188354	
5.93	-0.345888	0.93999	0.00182653	
5.94	-0.336488	0.943354	0.00176994	
5.95	-0.327055	0.946625	0.00171376	
5.96	-0.317589	0.949801	0.00165796	
5.97	-0.308091	0.952882	0.00160254	
5.98	-0.298562	0.955867	0.00154747	
5.99	-0.289003	0.958757	0.00149275	
6	-0.279415	0.961551	0.00143835	
6.01	-0.2698	0.964249	0.00138427	
6.02	-0.260157	0.966851	0.0013305	
6.03	-0.250489	0.969356	0.00127701	
6.04	-0.240795	0.971764	0.0012238	
6.05	-0.231078	0.974074	0.00117085	
6.06	-0.221337	0.976288	0.00111816	
6.07	-0.211574	0.978404	0.0010657	
6.08	-0.20179	0.980421	0.00101347	
6.09	-0.191986	0.982341	0.00096145	
6.1	-0.182163	0.984163	0.000909637	
6.11	-0.172321	0.985886	0.000858015	
6.12	-0.162462	0.987511	0.000806574	
6.13	-0.152587	0.989037	0.000755301	
6.14	-0.142697	0.990463	0.000704187	
6.15	-0.132792	0.991791	0.00065322	
6.16	-0.122874	0.99302	0.000602389	
6.17	-0.112944	0.99415	0.000551684	
6.18	-0.103002	0.99518	0.000501095	
6.19	-0.0930505	0.99611	0.000450609	
6.2	-0.0830894	0.996941	0.000400219	
6.21	-0.07312	0.997672	0.000349912	
6.22	-0.0631433	0.998304	0.000299678	
6.23	-0.0531602	0.998835	0.000249509	
6.24	-0.0431719	0.999267	0.000199392	
6.25	-0.0331792	0.999599	0.00014932	
6.26	-0.0231832	0.99983	9.92798e-05	
6.27	-0.0131849	0.999962	4.92632e-05	
